Peak Wavenumber(cm-1)	Peak Area	Peak Y Values
840.38	1.5850643923876554e-100	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.14e-322, 7.696e-320, 4.354379e-317, 2.398685633e-314, 1.2845074616326e-311, 6.69205410885503e-309, 3.864225205756629e-306, 1.9043806472143573e-303, 9.131882854853364e-301, 4.262882006979438e-298, 2.1971181868187944e-295, 9.694648076950724e-293, 4.161694465099785e-290, 1.7393809895650841e-287, 7.067249126208212e-285, 3.1637142455465673e-282, 1.2159702295949978e-279, 4.550184583081398e-277, 1.6552829592680958e-274, 5.858345602732938e-272, 2.2794755374879236e-269, 7.631434802587072e-267, 2.4859317666847427e-264, 7.882992718717338e-262, 2.7379101105307905e-259, 8.20687364578497e-257, 2.393292740208028e-254, 6.794840877803006e-252, 1.8754906547951925e-249, 5.657697283815957e-247, 1.4772205173119697e-244, 3.755003485356212e-242, 9.279690804484609e-240, 2.231085339030148e-237, 5.849693236050169e-235, 1.3304062800018257e-232, 2.944040130001655e-230, 6.34168385811511e-228, 1.4842621105578722e-225, 3.0223801943094358e-223, 5.987521736892206e-221, 1.1547540965695012e-218, 2.165235092861405e-216, 4.4015720220001266e-214, 7.807165193456478e-212, 1.3480851458786658e-209, 2.263186880428736e-207, 3.696434587729164e-205, 6.530657335883051e-203, 1.0089926980530992e-200, 1.5167845495095257e-198, 2.219441486600107e-196, 3.500480525828324e-194, 4.842237552117452e-192, 6.516644531241956e-190, 8.537395119527008e-188, 1.0874789498745288e-185, 1.4897094317615636e-183, 1.795010757678328e-181, 2.105474332609445e-179, 2.4012256668561328e-177, 2.6642533305210134e-175, 3.1718040627449865e-173, 3.32902770511904e-171, 3.399614836042862e-169, 3.3791577039200935e-167, 3.5914545908519974e-165, 3.374960833830918e-163, 3.085507523314001e-161, 2.745913804870606e-159, 2.3760868464096872e-157, 2.1934158195970677e-155, 1.7954213767475906e-153, 1.4305670853601723e-151, 1.1083353523301843e-149, 9.139366507221634e-148, 6.701645550969688e-146, 4.7782893478323804e-144, 3.314829419939466e-142, 2.2381998924359385e-140, 1.603019268551389e-138, 1.0233331246527147e-136, 6.355574833074495e-135, 3.842147810978034e-133, 2.2585484439123215e-131, 1.4049666794266245e-129, 7.8125242214489e-128, 4.2285566651524324e-126, 2.2255381549956245e-124, 1.2366816166600818e-122, 6.160021198662551e-121, 2.9836860869767047e-119, 1.406106780782349e-117, 6.449334901191402e-116, 3.112667669008159e-114, 1.3498669873078254e-112, 5.695196495797103e-111, 2.338766614619171e-109, 9.339468452279392e-108, 3.9150447157773954e-106, 1.478910904095717e-104, 5.437530801921434e-103, 1.9441266412948077e-101, 7.279899190329525e-100, 2.4632506621438438e-98, 8.105120251995629e-97, 2.5947831533173282e-95, 8.084564638931638e-94, 2.6293743129666187e-92, 7.746233238485612e-91, 2.22018026479068e-89, 6.193346126776871e-88, 1.6801209907400397e-86, 4.746058401730169e-85, 1.2179186877989062e-83, 3.0418441185733163e-82, 7.388218113472109e-81, 1.8643114842302302e-79, 4.2850970145850304e-78, 9.578366383000327e-77, 2.0830969629074367e-75, 4.408836515196032e-74, 9.662682868921539e-73, 1.9338189500399234e-71, 3.765246488477808e-70, 7.134925905925259e-69, 1.3148754149178033e-67, 2.5029667389863464e-66, 4.363351769078823e-65, 7.402830883710214e-64, 1.221463555802234e-62, 2.0770035241610593e-61, 3.242935855337498e-60, 4.924351859246924e-59, 7.27517678383483e-58, 1.0459646360700545e-56, 1.5447872827448143e-55, 2.1002292521341886e-54, 2.777948790396386e-53, 3.575849500010134e-52, 4.476661963513839e-51, 5.742522797465022e-50, 6.800609038460299e-49, 7.837622662048989e-48, 8.785105238182006e-47, 1.0066572857165211e-45, 1.0676814745437213e-44, 1.1013677559945434e-43, 1.1053587801514278e-42, 1.0795323390032713e-41, 1.0743982542418155e-40, 9.923005762311519e-40, 8.916218609312775e-39, 7.796409564231567e-38, 6.630551419126155e-37, 5.731602014226755e-36, 4.611062819824326e-35, 3.609911230727046e-34, 2.7487742394961468e-33, 2.122519544017206e-32, 1.5292225911401506e-31, 1.071621177754565e-30, 7.306150747569242e-30, 4.8470774738492694e-29, 3.2507797935582193e-28, 2.0396020187019702e-27, 1.2449813039976257e-26, 7.39495794144477e-26, 4.272387561838917e-25, 2.4887139053660964e-24, 1.3601284305988766e-23, 7.233264451948498e-23, 3.7415954175228667e-22, 1.946916849781649e-21, 9.528517857448042e-21, 4.536029462437095e-20, 2.100872234072131e-19, 9.4678183088229e-19, 4.278932723612795e-18, 1.82378345616238e-17, 7.562590770532065e-17, 3.0514230333458535e-16, 1.197615162738837e-15, 4.701100885225033e-15, 1.7453577050165638e-14, 6.305184705284114e-14, 2.2156452543554495e-13, 7.769065067619258e-13, 2.582888438775228e-12, 8.3528771652225e-12, 2.6280662134446482e-11, 8.045360665078934e-11, 2.450242192619753e-10, 7.0945811331539e-10, 1.998499390524001e-09, 5.4776563309747516e-09, 1.4604597043295386e-08, 3.8632233483044907e-08, 9.743491834371602e-08, 2.391040500697773e-07, 5.707806978170874e-07, 1.3487012588812599e-06, 3.0458716143973814e-06, 6.691476731157607e-06, 1.4302060594907365e-05, 2.974176718703982e-05, 6.103911369894336e-05, 0.0001200620892822992, 0.00022975400418282315, 0.0004277724303129731, 0.0007747962692530929, 0.0013811018665668968, 0.0023663035354165433, 0.003944588467541776, 0.006396817761135498, 0.010185642195758925, 0.015625833338151075, 0.023320265924045774, 0.03385997035924549, 0.047831463668666696, 0.06615049113302689, 0.08839153635662737, 0.1149073494829499, 0.1453303937656565, 0.1788179501132861, 0.21479652764925491, 0.2500068618498911, 0.28310146578531004, 0.31187770345650395, 0.33464683228645137, 0.34873893050415705, 0.35356614542611414, 0.34873873073918116, 0.33464644887913425, 0.3118771637622161, 0.28310081372288987, 0.25001045714359516, 0.21479578682024725, 0.17953964092950628, 0.145329724293612, 0.11491032528501528, 0.08839102790658006, 0.06615007272720423, 0.04783113316198902, 0.03385971699524754, 0.023320265924045774, 0.015625698513256212, 0.010185548475477497, 0.00639675516206641, 0.00394454760641898, 0.0023664328773686906, 0.00138108597772299, 0.0007842151745682456, 0.00042776701384485464, 0.00022976920861446108, 0.00012006043149879196, 6.103823592439865e-05, 2.974132209321349e-05, 1.4301838367254678e-05, 6.691476731157607e-06, 3.045820797744533e-06, 1.3486779848057425e-06, 5.707705142856825e-07, 2.3909964715692885e-07, 9.744416888053545e-08, 3.8631477840685177e-08, 1.4901698770064393e-08, 5.477542847922617e-09, 1.998712147224081e-09, 7.094426023449647e-10, 2.450187219165771e-10, 8.045175455449254e-11, 2.6280042080389697e-11, 8.3528771652225e-12, 2.5828245402781e-12, 7.76886841677177e-13, 2.2155878762753518e-13, 6.305017809687137e-14, 1.745593717616814e-14, 4.700971063138345e-15, 1.2318617424869226e-15, 3.051335235372333e-16, 7.563700513200019e-17, 1.823728891362653e-17, 4.278802253551516e-18, 9.46752408684583e-19, 2.100805743830855e-19, 4.536029462437095e-20, 9.528205374659182e-21, 1.9468518863297956e-21, 3.741468382541911e-22, 7.233014724330457e-23, 1.3603671427378475e-23, 2.48862513158126e-24, 4.4301028029274245e-25, 7.394685599332551e-26, 1.2452141472958898e-26, 2.039524567386103e-27, 3.2506544872654205e-28, 4.8468878015410934e-29, 7.305860663166401e-30, 1.071621177754565e-30, 1.5291601228062348e-31, 2.1224316237480005e-32, 2.748658770823518e-33, 3.6097575202639955e-34, 4.61205785344362e-35, 5.7313513954827356e-36, 6.930926449458294e-37, 7.796059635631755e-38, 8.918245369479572e-39, 9.922549016773667e-40, 1.0743481854138423e-40, 1.07948139967892e-41, 1.1053059889536048e-42, 1.1013677559945434e-43, 1.0676292596663562e-44, 1.0066074785499513e-45, 8.784665433759178e-47, 7.837225801703889e-48, 6.802350537958822e-49, 5.742225444236193e-50, 4.4764275401068494e-51, 3.575660200056907e-52, 2.778692167660318e-53, 2.100115663133833e-54, 1.54470284948981e-55, 1.0459068552991965e-56, 7.274770723737272e-58, 4.924351859246924e-59, 3.242751137571749e-60, 2.0768840281311973e-61, 1.221392567242826e-62, 7.402396408568625e-64, 4.364644930419046e-65, 2.50281697136953e-66, 1.3147959691385129e-67, 7.134490721488297e-69, 3.766405765232506e-70, 1.933698784122285e-71, 9.662076903162579e-73, 4.40855745047289e-74, 2.0829639164799672e-75, 9.578366383000327e-77, 4.2848184185701644e-78, 1.8641892078613068e-79, 7.387729215336168e-81, 3.041641089323108e-82, 1.21832871144773e-83, 4.7457361867270186e-85, 1.680005943118487e-86, 6.192918485069978e-88, 2.2209532863418568e-89, 7.74568949789634e-91, 2.6291882401156066e-92, 8.083987791590543e-94, 2.594596524748693e-95, 8.105120251995629e-97, 2.4630706721866477e-98, 7.279363077160125e-100, 1.9439823333315467e-101, 5.437124072292996e-103, 1.47946838165122e-104, 3.9147473836194987e-106, 9.33875369565491e-108, 2.3385862874509565e-109, 5.697408921391989e-111, 1.3497613613716867e-112, 3.1124223225790973e-114, 6.448822781235311e-116, 1.4059943211058265e-117, 2.9836860869767047e-119, 6.159521466807102e-121, 1.2365805824158017e-122, 2.2253550319866274e-124, 4.2282063066461346e-126, 7.815783959312211e-128, 1.4048486608926248e-129, 2.2583574030998394e-131, 3.841820619709247e-133, 6.358299890131897e-135, 1.0232448068798855e-136, 1.6028800033707886e-138, 2.238004136098425e-140, 3.314537601108095e-142, 4.7782893478323804e-144, 6.701047898989106e-146, 9.138546224212222e-148, 1.1082352281647834e-149, 1.430437032233818e-151, 1.7962428547696765e-153, 2.1932139029738852e-155, 2.3758667245456848e-157, 2.745657849296015e-159, 3.086954818400306e-161, 3.374642376403218e-163, 3.591113648269547e-165, 3.3788349392112884e-167, 3.399288169939901e-169, 3.32902770511904e-171, 3.171495653380802e-173, 2.9380382956988746e-175, 2.400989404938789e-177, 2.105265964395148e-179, 1.795904381348311e-181, 1.4895602961103506e-183, 1.0873694458920036e-185, 8.536530554386574e-188, 6.519963847312427e-190, 4.841741641099759e-192, 3.5001200240579575e-194, 2.2192116166763613e-196, 1.5166265856610649e-198, 1.0089926980530992e-200, 6.529969726779336e-203, 4.109258297410127e-205, 2.262945971107773e-207, 1.347940874218791e-209, 7.811366510961999e-212, 4.401095924756851e-214, 2.1649996236060254e-216, 1.1546278557040985e-218, 5.990812830713304e-221, 3.022046317109718e-223, 1.48409729652916e-225, 6.340975962900179e-228, 2.9437098129056032e-230, 1.3304062800018257e-232, 5.8490302079192274e-235, 2.5003170265654017e-237, 9.278628265036082e-240, 3.7545713807764086e-242, 1.4780749953438873e-244, 5.6570397466945427e-247, 1.8752715888363507e-249, 6.794043317306672e-252, 2.394704685910553e-254, 8.205900943106797e-257, 2.7375840372761326e-259, 7.882049279253937e-262, 2.485632825474642e-264, 7.631434802587072e-267, 2.2791988121456242e-269, 6.618390150814814e-272, 1.6550800940876775e-274, 4.54962432368622e-277, 1.2167225968220938e-279, 3.1633210765409234e-282, 7.066366715220739e-285, 1.739162815645265e-287, 4.1643174220757046e-290, 9.693420952753185e-293, 2.1968388227292393e-295, 4.262337488087339e-298, 9.130711163676219e-301, 1.9043806472143573e-303, 3.863724969330441e-306, 7.6214095671141e-309, 1.284339691183e-311, 2.398370965e-314, 4.3572484e-317, 7.695e-320, 1.14e-322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
