Peak Height (a)	Peak Center (b)	Peak Sigma (c)
0.6015508885298869	731.0738861000001	4.095918633084891
0.6520193861066236	804.373928	32.76596450027966
0.8719224555735057	866.1008891000001	5.7341806345240505
0.9443618739903071	916.2539323999999	18.840478487363477
0.8624232633279483	956.7620112	4.095737302880505
0.43075928917609047	1016.559655	58.159501949651236
0.7809369951534734	1070.569787	4.095420803111553
0.9745395799676898	1124.580676	3.276779478875934
