Peak Height (a)	Peak Center (b)	Peak Sigma (c)
0.47900665642601126	825.59285	4.915087046429713
0.847542242703533	883.4619197000001	6.5533598342557955
0.9219150025601638	947.1168767999999	13.106279592420767
0.8844086021505375	1014.6307210000001	50.78735984620702
0.9783666154633895	1116.864914	4.915069847663228
