9.4015999E+01 1.9153999E-02
9.4498001E+01 1.9099999E-02
9.4980003E+01 1.9391000E-02
9.5461998E+01 1.9989001E-02
9.5944000E+01 2.0407001E-02
9.6426003E+01 1.9960999E-02
9.6907997E+01 1.9065000E-02
9.7389999E+01 1.8516000E-02
9.7873001E+01 1.8432001E-02
9.8355003E+01 1.8825000E-02
9.8836998E+01 1.9495999E-02
9.9319000E+01 1.9560000E-02
9.9801003E+01 1.9817000E-02
1.0028000E+02 2.0633001E-02
1.0077000E+02 2.0087000E-02
1.0125000E+02 1.9098001E-02
1.0173000E+02 1.8712999E-02
1.0221000E+02 1.8137001E-02
1.0269000E+02 1.7682999E-02
1.0318000E+02 1.7850000E-02
1.0366000E+02 1.8539000E-02
1.0414000E+02 1.9144000E-02
1.0462000E+02 1.8999999E-02
1.0510000E+02 1.8900000E-02
1.0559000E+02 1.9732000E-02
1.0607000E+02 2.0041000E-02
1.0655000E+02 1.9388000E-02
1.0703000E+02 1.9216999E-02
1.0752000E+02 1.9290000E-02
1.0800000E+02 1.8858001E-02
1.0848000E+02 1.8593000E-02
1.0896000E+02 1.8742001E-02
1.0944000E+02 1.8975999E-02
1.0993000E+02 1.9224999E-02
1.1041000E+02 1.9665999E-02
1.1089000E+02 2.0251000E-02
1.1137000E+02 1.9774999E-02
1.1185000E+02 1.8815000E-02
1.1234000E+02 1.8576000E-02
1.1282000E+02 1.8515000E-02
1.1330000E+02 1.8585000E-02
1.1378000E+02 1.8618001E-02
1.1427000E+02 1.8164000E-02
1.1475000E+02 1.7716000E-02
1.1523000E+02 1.7631000E-02
1.1571000E+02 1.7253000E-02
1.1619000E+02 1.6979000E-02
1.1668000E+02 1.7299000E-02
1.1716000E+02 1.7035000E-02
1.1764000E+02 1.6474999E-02
1.1812000E+02 1.7514000E-02
1.1860000E+02 1.8794000E-02
1.1909000E+02 1.7963000E-02
1.1957000E+02 1.7498000E-02
1.2005000E+02 1.8874999E-02
1.2053000E+02 1.6864000E-02
1.2101000E+02 1.0496000E-02
1.2150000E+02 1.0275000E-02
1.2198000E+02 1.8081000E-02
1.2246000E+02 2.1318000E-02
1.2294000E+02 1.9029999E-02
1.2343000E+02 1.8344000E-02
1.2391000E+02 1.8066000E-02
1.2439000E+02 1.6657000E-02
1.2487000E+02 1.7927000E-02
1.2535000E+02 1.8068001E-02
1.2584000E+02 1.6260000E-02
1.2632000E+02 1.8122001E-02
1.2680000E+02 1.8807000E-02
1.2728000E+02 1.7533001E-02
1.2776000E+02 1.7360000E-02
1.2825000E+02 1.6992999E-02
1.2873000E+02 1.7300000E-02
1.2921001E+02 1.6874000E-02
1.2969000E+02 1.6914999E-02
1.3017999E+02 1.7735001E-02
1.3066000E+02 1.7922999E-02
1.3114000E+02 1.8487001E-02
1.3162000E+02 1.8777000E-02
1.3210001E+02 1.9097000E-02
1.3259000E+02 1.9013001E-02
1.3307001E+02 1.8158000E-02
1.3355000E+02 1.7658001E-02
1.3403000E+02 1.7502001E-02
1.3450999E+02 1.7384000E-02
1.3500000E+02 1.7193001E-02
1.3548000E+02 1.6977999E-02
1.3596001E+02 1.6832000E-02
1.3644000E+02 1.6981000E-02
1.3692999E+02 1.7193001E-02
1.3741000E+02 1.7168000E-02
1.3789000E+02 1.6785000E-02
1.3837000E+02 1.7038999E-02
1.3885001E+02 1.8207001E-02
1.3934000E+02 1.8261001E-02
1.3982001E+02 1.7608000E-02
1.4030000E+02 1.7619001E-02
1.4078000E+02 1.7739000E-02
1.4125999E+02 1.7710000E-02
1.4175000E+02 1.7813999E-02
1.4223000E+02 1.8228000E-02
1.4271001E+02 1.9050000E-02
1.4319000E+02 2.0094000E-02
1.4367999E+02 2.0556999E-02
1.4416000E+02 2.0052001E-02
1.4464000E+02 1.9067001E-02
1.4512000E+02 1.8022001E-02
1.4560001E+02 1.7075000E-02
1.4609000E+02 1.6573999E-02
1.4657001E+02 1.6417000E-02
1.4705000E+02 1.6225999E-02
1.4753000E+02 1.6125999E-02
1.4800999E+02 1.6083000E-02
1.4850000E+02 1.6657000E-02
1.4898000E+02 1.7158000E-02
1.4946001E+02 1.6528999E-02
1.4994000E+02 1.6697001E-02
1.5042000E+02 1.7565999E-02
1.5091000E+02 1.7308000E-02
1.5139000E+02 1.6586000E-02
1.5187000E+02 1.6116001E-02
1.5235001E+02 1.5924999E-02
1.5284000E+02 1.6441001E-02
1.5332001E+02 1.7193001E-02
1.5380000E+02 1.6744001E-02
1.5428000E+02 1.5877999E-02
1.5475999E+02 1.5904000E-02
1.5525000E+02 1.5972000E-02
1.5573000E+02 1.6119000E-02
1.5621001E+02 1.6665000E-02
1.5669000E+02 1.6588001E-02
1.5717000E+02 1.6844001E-02
1.5766000E+02 1.7834000E-02
1.5814000E+02 1.7315000E-02
1.5862000E+02 1.6238000E-02
1.5910001E+02 1.6225001E-02
1.5959000E+02 1.6412999E-02
1.6007001E+02 1.6487001E-02
1.6055000E+02 1.6240999E-02
1.6103000E+02 1.6020000E-02
1.6150999E+02 1.6279001E-02
1.6200000E+02 1.6403001E-02
1.6248000E+02 1.6270000E-02
1.6296001E+02 1.6170001E-02
1.6344000E+02 1.6184000E-02
1.6392000E+02 1.6282000E-02
1.6441000E+02 1.6362000E-02
1.6489000E+02 1.6334999E-02
1.6537000E+02 1.6262000E-02
1.6585001E+02 1.6414000E-02
1.6634000E+02 1.6747000E-02
1.6682001E+02 1.6612999E-02
1.6730000E+02 1.6363000E-02
1.6778000E+02 1.6573999E-02
1.6825999E+02 1.6700000E-02
1.6875000E+02 1.6793000E-02
1.6923000E+02 1.6799999E-02
1.6971001E+02 1.7344000E-02
1.7019000E+02 1.8409001E-02
1.7067000E+02 1.7827000E-02
1.7116000E+02 1.6768999E-02
1.7164000E+02 1.6875001E-02
1.7212000E+02 1.7059000E-02
1.7260001E+02 1.7182000E-02
1.7309000E+02 1.7636999E-02
1.7357001E+02 1.7493000E-02
1.7405000E+02 1.6735001E-02
1.7453000E+02 1.6626000E-02
1.7500999E+02 1.6687000E-02
1.7550000E+02 1.7175000E-02
1.7598000E+02 1.8009000E-02
1.7646001E+02 1.7398000E-02
1.7694000E+02 1.7012000E-02
1.7742000E+02 1.7610000E-02
1.7791000E+02 1.7375000E-02
1.7839000E+02 1.6891001E-02
1.7887000E+02 1.6709000E-02
1.7935001E+02 1.6681001E-02
1.7983000E+02 1.6983001E-02
1.8032001E+02 1.6935000E-02
1.8080000E+02 1.7344000E-02
1.8128000E+02 1.8728999E-02
1.8175999E+02 1.8440999E-02
1.8225000E+02 1.5992001E-02
1.8273000E+02 1.4782000E-02
1.8321001E+02 1.6019000E-02
1.8369000E+02 1.7041000E-02
1.8417000E+02 1.7057000E-02
1.8466000E+02 1.7284000E-02
1.8514000E+02 1.7308000E-02
1.8562000E+02 1.7171999E-02
1.8610001E+02 1.7622000E-02
1.8658000E+02 1.7687000E-02
1.8707001E+02 1.7201999E-02
1.8755000E+02 1.7797001E-02
1.8803000E+02 1.8115999E-02
1.8850999E+02 1.7270001E-02
1.8900000E+02 1.7193001E-02
1.8948000E+02 1.6922001E-02
1.8996001E+02 1.6547000E-02
1.9044000E+02 1.6654000E-02
1.9092000E+02 1.6415000E-02
1.9141000E+02 1.6659999E-02
1.9189000E+02 1.6655000E-02
1.9237000E+02 1.6484000E-02
1.9285001E+02 1.6971000E-02
1.9333000E+02 1.7245000E-02
1.9382001E+02 1.7615000E-02
1.9430000E+02 1.7834000E-02
1.9478000E+02 1.7330000E-02
1.9525999E+02 1.6981000E-02
1.9575000E+02 1.7168000E-02
1.9623000E+02 1.7215000E-02
1.9671001E+02 1.7251000E-02
1.9719000E+02 1.7676000E-02
1.9767000E+02 1.7813999E-02
1.9816000E+02 1.7751001E-02
1.9864000E+02 1.8096000E-02
1.9912000E+02 1.8526001E-02
1.9960001E+02 1.9022999E-02
2.0008000E+02 1.9827999E-02
2.0057001E+02 2.0568000E-02
2.0105000E+02 2.1036001E-02
2.0153000E+02 2.0668000E-02
2.0200999E+02 2.1098001E-02
2.0250000E+02 2.2893000E-02
2.0298000E+02 2.1260001E-02
2.0346001E+02 1.8096000E-02
2.0394000E+02 1.7393000E-02
2.0442000E+02 1.7263999E-02
2.0491000E+02 1.7065000E-02
2.0539000E+02 1.7019000E-02
