1.1138000E+02 2.0469001E-02
1.1186000E+02 1.9298000E-02
1.1234000E+02 1.7688001E-02
1.1282000E+02 1.6409000E-02
1.1330000E+02 1.6210999E-02
1.1379000E+02 1.6546000E-02
1.1427000E+02 1.6649000E-02
1.1475000E+02 1.6605999E-02
1.1523000E+02 1.6294001E-02
1.1571000E+02 1.5856000E-02
1.1620000E+02 1.5458000E-02
1.1668000E+02 1.5424000E-02
1.1716000E+02 1.5423000E-02
1.1764000E+02 1.5953001E-02
1.1813000E+02 1.6899001E-02
1.1861000E+02 1.7022001E-02
1.1909000E+02 1.6496999E-02
1.1957000E+02 1.6767999E-02
1.2005000E+02 1.7835001E-02
1.2054000E+02 1.7253000E-02
1.2102000E+02 1.6971000E-02
1.2150000E+02 1.9502001E-02
1.2198000E+02 2.0830000E-02
1.2246000E+02 1.9535000E-02
1.2295000E+02 1.9462001E-02
1.2343000E+02 1.9342000E-02
1.2391000E+02 1.7992999E-02
1.2439000E+02 1.7701000E-02
1.2488000E+02 1.7968001E-02
1.2536000E+02 1.7819000E-02
1.2584000E+02 1.6588001E-02
1.2632000E+02 1.6574999E-02
1.2680000E+02 1.9158000E-02
1.2729000E+02 1.9288000E-02
1.2777000E+02 1.7182000E-02
1.2825000E+02 1.6445000E-02
1.2873000E+02 1.6052000E-02
1.2922000E+02 1.5455000E-02
1.2970000E+02 1.5377000E-02
1.3017999E+02 1.5767001E-02
1.3066000E+02 1.6507000E-02
1.3114000E+02 1.7372999E-02
1.3163000E+02 1.8278999E-02
1.3211000E+02 1.9223001E-02
1.3259000E+02 1.9575000E-02
1.3307001E+02 1.9192001E-02
1.3355000E+02 1.9366000E-02
1.3403999E+02 1.9843999E-02
1.3452000E+02 1.9919001E-02
1.3500000E+02 2.0656001E-02
1.3548000E+02 2.1585001E-02
1.3597000E+02 2.1769000E-02
1.3645000E+02 2.1516001E-02
1.3692999E+02 2.1358000E-02
1.3741000E+02 2.0870000E-02
1.3789000E+02 1.9743999E-02
1.3838000E+02 1.9764001E-02
1.3886000E+02 2.0656001E-02
1.3934000E+02 2.0606000E-02
1.3982001E+02 1.9846000E-02
1.4030000E+02 1.9785000E-02
1.4078999E+02 2.0138999E-02
1.4127000E+02 1.9443000E-02
1.4175000E+02 1.8550999E-02
1.4223000E+02 1.8027000E-02
1.4272000E+02 1.7889000E-02
1.4320000E+02 1.8064000E-02
1.4367999E+02 1.7991999E-02
1.4416000E+02 1.8208001E-02
1.4464000E+02 1.8704001E-02
1.4513000E+02 1.8648000E-02
1.4561000E+02 1.8074000E-02
1.4609000E+02 1.8031999E-02
1.4657001E+02 1.8533999E-02
1.4705000E+02 1.8795000E-02
1.4753999E+02 1.8883999E-02
1.4802000E+02 1.8983001E-02
1.4850000E+02 1.9269999E-02
1.4898000E+02 1.9481000E-02
1.4947000E+02 1.8929999E-02
1.4995000E+02 1.8858001E-02
1.5042999E+02 1.9931000E-02
1.5091000E+02 2.0137001E-02
1.5139000E+02 1.9432001E-02
1.5188000E+02 1.9109000E-02
1.5236000E+02 1.8901000E-02
1.5284000E+02 1.8828999E-02
1.5332001E+02 1.9289000E-02
1.5380000E+02 1.9523000E-02
1.5428999E+02 1.9219000E-02
1.5477000E+02 1.9183001E-02
1.5525000E+02 1.9011000E-02
1.5573000E+02 1.9063000E-02
1.5622000E+02 1.9748000E-02
1.5670000E+02 1.9610999E-02
1.5717999E+02 1.9974999E-02
1.5766000E+02 2.1736000E-02
1.5814000E+02 2.1364000E-02
1.5863000E+02 1.9766999E-02
1.5911000E+02 1.9672999E-02
1.5959000E+02 1.9963000E-02
1.6007001E+02 2.0151000E-02
1.6055000E+02 1.9931000E-02
1.6103999E+02 1.9780001E-02
1.6152000E+02 1.9861000E-02
1.6200000E+02 1.9654000E-02
1.6248000E+02 1.9501001E-02
1.6297000E+02 1.9339001E-02
1.6345000E+02 1.9513000E-02
1.6392999E+02 1.9723000E-02
1.6441000E+02 1.9770000E-02
1.6489000E+02 1.9873001E-02
1.6538000E+02 1.9967999E-02
1.6586000E+02 2.0148000E-02
1.6634000E+02 2.0400999E-02
1.6682001E+02 2.0282000E-02
1.6730000E+02 1.9614000E-02
1.6778999E+02 1.9145001E-02
1.6827000E+02 1.9192001E-02
1.6875000E+02 1.9521000E-02
1.6923000E+02 1.9357000E-02
1.6972000E+02 1.9774999E-02
1.7020000E+02 2.1469001E-02
1.7067999E+02 2.1635000E-02
1.7116000E+02 2.0361001E-02
1.7164000E+02 2.0145001E-02
1.7213000E+02 2.0484000E-02
