200.563995	0.835651
202.492004	0.943666
204.421005	1.076270
206.348999	1.075540
208.278000	1.204940
210.205994	1.111780
212.134995	1.022720
214.063004	1.107400
215.992004	1.067230
217.919998	1.016140
219.848999	1.028190
221.776993	0.970665
223.705994	0.911878
225.634003	0.909910
227.563004	0.915067
229.490997	0.911548
231.419998	0.910396
233.348007	0.930344
235.276993	0.943521
237.205002	0.938365
239.134003	0.922938
241.061996	0.909355
242.990997	0.942257
244.919006	0.959363
246.848007	0.943614
248.776001	0.945640
250.705002	0.953302
252.632996	0.947698
254.561996	0.937329
256.489990	0.936242
258.419006	0.936893
260.346985	0.944618
262.276001	0.953389
264.204010	0.947218
266.132996	0.943389
268.061005	0.944858
269.989990	0.949432
271.917999	0.934819
273.846985	0.927993
275.774994	0.934446
277.704010	0.938106
279.631989	0.930741
281.561005	0.934102
283.489014	0.944096
285.417999	0.948655
287.346008	0.938727
289.274994	0.929755
291.203003	0.937285
293.131989	0.945597
295.059998	0.933727
296.989014	0.933760
298.916992	0.943214
300.846008	0.940283
302.773987	0.941031
304.703003	0.944596
306.631012	0.940270
308.559998	0.942922
310.488007	0.946162
312.416992	0.944128
314.345001	0.943653
316.273987	0.945828
318.201996	0.946402
320.131012	0.939089
322.058990	0.935987
323.988007	0.940328
325.915985	0.938238
327.845001	0.938156
329.773010	0.940208
331.701996	0.941289
333.630005	0.942176
335.558990	0.938856
337.487000	0.936225
339.415985	0.937225
341.343994	0.932842
343.273010	0.935176
345.200989	0.935320
347.130005	0.934490
349.058014	0.929811
350.987000	0.925566
352.915009	0.927807
354.843994	0.927926
356.772003	0.930352
358.700989	0.928802
360.628998	0.925650
362.558014	0.927388
364.485992	0.929491
366.415009	0.929206
368.342987	0.932660
370.272003	0.931623
372.200012	0.927872
374.128998	0.924859
376.057007	0.928811
377.985992	0.933331
379.914001	0.932592
381.842987	0.930237
383.770996	0.928345
385.700012	0.924866
387.627991	0.924034
389.557007	0.923405
391.484985	0.917571
393.414001	0.913212
395.342010	0.917690
397.270996	0.921021
399.199005	0.919685
401.127991	0.915891
403.056000	0.914340
404.984985	0.915979
406.912994	0.916611
408.842010	0.914827
410.769989	0.911776
412.699005	0.910228
414.627014	0.909654
416.556000	0.908626
418.484009	0.906160
420.412994	0.908528
422.341003	0.906213
424.269989	0.902231
426.197998	0.899730
428.127014	0.898280
430.054993	0.896631
431.984009	0.896451
433.911987	0.895230
435.841003	0.894412
437.769012	0.894531
439.697998	0.892326
441.626007	0.888548
443.554993	0.887748
445.483002	0.887212
447.411987	0.885286
449.339996	0.883714
451.269012	0.882637
453.196991	0.880533
455.126007	0.877142
457.053986	0.876525
458.983002	0.876516
460.911011	0.876540
462.839996	0.875374
464.768005	0.873376
466.696991	0.873968
468.625000	0.874042
470.553986	0.874962
472.481995	0.877481
474.411011	0.882260
476.338989	0.885286
478.268005	0.889690
480.196014	0.895537
482.125000	0.898645
484.053009	0.900862
485.981995	0.904650
487.910004	0.909747
489.838989	0.914598
491.766998	0.921716
493.696014	0.927435
495.623993	0.931688
497.553009	0.935743
499.480988	0.941142
501.410004	0.945864
503.338013	0.949227
505.266998	0.954712
507.195007	0.959170
509.123993	0.962894
511.052002	0.966115
512.981018	0.966597
514.908997	0.966355
516.838013	0.967885
518.765991	0.968700
520.695007	0.971372
522.622986	0.973163
524.552002	0.974627
526.479980	0.975386
528.408997	0.975395
530.336975	0.976148
532.265991	0.975303
534.193970	0.975273
536.122986	0.977367
538.051025	0.978938
539.979980	0.978467
541.908020	0.976979
543.836975	0.976978
545.765015	0.977818
547.692993	0.976967
549.622009	0.978181
551.551025	0.979569
553.479004	0.978810
555.408020	0.977150
557.335999	0.976785
559.263977	0.977026
561.192993	0.977341
563.120972	0.977600
565.049988	0.978856
566.979004	0.979081
568.906982	0.977746
570.835999	0.978537
572.763977	0.978775
574.692017	0.978571
576.620972	0.979938
578.549011	0.980419
580.478027	0.979414
582.406982	0.979179
584.335022	0.978982
586.263977	0.979319
588.192017	0.980607
590.119995	0.979549
592.049011	0.979713
593.976990	0.980450
595.906006	0.979947
597.835022	0.978948
599.763000	0.977671
601.692017	0.977811
603.619995	0.977552
605.547974	0.977471
607.476990	0.978330
609.405029	0.977138
611.333984	0.975835
613.263000	0.976737
615.190979	0.978441
617.119995	0.979579
619.047974	0.979263
620.976013	0.978732
622.905029	0.978938
624.833008	0.977859
626.762024	0.977601
628.690979	0.977758
630.619019	0.976372
632.547974	0.975839
634.476013	0.976011
636.403992	0.976531
638.333008	0.976088
640.260986	0.976007
642.190002	0.976267
644.119019	0.975352
646.046997	0.974273
647.976013	0.973585
649.903992	0.973509
651.831970	0.974467
653.760986	0.975671
655.689026	0.974846
657.617981	0.973793
659.546021	0.973694
661.474976	0.974549
663.403015	0.973125
665.331970	0.970657
667.260010	0.970667
669.189026	0.971285
671.117004	0.971128
673.046021	0.972823
674.973999	0.972936
676.903015	0.970891
678.830994	0.970305
680.760010	0.970241
682.687988	0.969123
684.617004	0.968850
686.544983	0.970606
688.473999	0.970007
690.401978	0.968880
692.330994	0.969618
694.258972	0.970063
696.187988	0.968749
698.116028	0.967839
700.044983	0.967643
701.973022	0.968837
703.901978	0.969665
705.830017	0.968622
707.758972	0.967829
709.687012	0.967907
711.616028	0.967443
713.544006	0.968455
715.473022	0.968980
717.401001	0.967968
719.330017	0.967505
721.257996	0.967561
723.187012	0.967182
725.114990	0.966476
727.044006	0.965486
728.971985	0.965656
730.901001	0.966817
732.828979	0.966669
734.757996	0.965857
736.685974	0.965959
738.614990	0.966192
740.543030	0.965982
742.471985	0.966496
744.400024	0.967533
746.328979	0.967186
748.257019	0.966554
750.185974	0.965951
752.114014	0.964919
754.043030	0.965451
755.971008	0.966185
757.900024	0.965837
759.828003	0.964901
761.757019	0.965643
763.684998	0.965984
765.614014	0.966048
767.541992	0.965356
769.471008	0.965552
771.398987	0.966451
773.328003	0.965460
775.255981	0.964488
777.184998	0.964919
779.112976	0.964849
781.041992	0.963612
782.969971	0.963104
784.898987	0.963746
786.827026	0.964472
788.755981	0.964774
790.684021	0.964851
792.612976	0.965403
794.541016	0.965365
796.469971	0.965746
798.398010	0.965967
800.327026	0.964720
802.255005	0.964733
804.184021	0.965377
806.112000	0.966230
808.041016	0.966184
809.968994	0.965917
811.898010	0.966322
813.825989	0.966997
815.755005	0.966323
817.682983	0.965022
819.612000	0.965358
821.539978	0.965833
823.468994	0.965437
825.396973	0.966044
827.325989	0.966485
829.254028	0.966346
831.182983	0.965408
833.111023	0.964427
835.039978	0.964788
836.968018	0.965617
838.896973	0.964964
840.825012	0.963227
842.754028	0.961831
844.682007	0.961320
846.611023	0.961421
848.539001	0.960443
850.468018	0.959127
852.395996	0.958367
854.325012	0.957865
856.252991	0.957771
858.182007	0.957608
860.109985	0.956768
862.039001	0.955712
863.966980	0.954841
865.895996	0.953789
867.823975	0.953093
869.752991	0.952859
871.681030	0.952473
873.609985	0.951807
875.538025	0.950639
877.466980	0.949545
879.395020	0.948454
881.323975	0.947916
883.252014	0.947307
885.181030	0.947056
887.109009	0.946638
889.038025	0.945548
890.966003	0.945222
892.895020	0.944414
894.822998	0.943817
896.752014	0.942836
898.679993	0.942283
900.609009	0.941538
902.536987	0.940520
904.466003	0.940810
906.393982	0.940851
908.322998	0.940090
910.250977	0.939250
912.179993	0.938126
914.107971	0.936896
916.036987	0.935815
917.965027	0.935943
919.893982	0.934855
921.822021	0.933600
923.750977	0.933797
925.679016	0.933655
927.607971	0.932456
929.536011	0.931758
931.465027	0.930677
933.393005	0.929770
935.322021	0.929294
937.250000	0.928392
939.179016	0.927903
941.106995	0.927018
943.036011	0.926561
944.963989	0.925987
946.893005	0.925488
948.820984	0.925138
950.750000	0.923992
952.677979	0.921418
954.606995	0.920220
956.534973	0.921058
958.463989	0.921137
960.392029	0.920267
962.320984	0.918645
964.249023	0.917297
966.177979	0.916180
968.106018	0.915435
970.034973	0.914718
971.963013	0.913417
973.892029	0.912641
975.820007	0.911990
977.749023	0.911763
979.677002	0.911963
981.606018	0.910750
983.533997	0.909316
985.463013	0.907459
987.390991	0.905943
989.320007	0.905456
991.247986	0.904457
993.177002	0.903395
995.104980	0.902855
997.033997	0.902314
998.961975	0.901267
1000.890015	0.899427
1002.820007	0.898980
1004.750000	0.898588
1006.679993	0.896913
1008.609985	0.896425
1010.530029	0.896291
1012.460022	0.894993
1014.390015	0.892740
1016.320007	0.890782
1018.250000	0.890199
1020.179993	0.890276
1022.099976	0.890112
1024.030029	0.888601
1025.959961	0.886295
1027.890015	0.885266
1029.819946	0.885020
1031.750000	0.883784
1033.670044	0.883279
1035.599976	0.882210
1037.530029	0.879848
1039.459961	0.878636
1041.390015	0.877706
1043.319946	0.876175
1045.250000	0.876042
1047.170044	0.875372
1049.099976	0.873128
1051.030029	0.871355
1052.959961	0.870416
1054.890015	0.869406
1056.819946	0.869197
1058.750000	0.869098
1060.670044	0.867693
1062.599976	0.866747
1064.530029	0.865603
1066.459961	0.864320
1068.390015	0.863174
1070.319946	0.862310
1072.239990	0.861829
1074.170044	0.861222
1076.099976	0.860645
1078.030029	0.859127
1079.959961	0.858456
1081.890015	0.858980
1083.819946	0.859677
1085.739990	0.860435
1087.670044	0.860616
1089.599976	0.861806
1091.530029	0.863754
1093.459961	0.865128
1095.390015	0.866701
1097.319946	0.868523
1099.239990	0.870114
1101.170044	0.871727
1103.099976	0.875011
1105.030029	0.879429
1106.959961	0.881321
1108.890015	0.882813
1110.819946	0.884292
1112.739990	0.886689
1114.670044	0.890245
1116.599976	0.892836
1118.530029	0.893932
1120.459961	0.895918
1122.390015	0.899075
1124.319946	0.900607
1126.239990	0.901860
1128.170044	0.903836
1130.099976	0.905596
1132.030029	0.907380
1133.959961	0.908412
1135.890015	0.909919
1137.810059	0.911233
1139.739990	0.913195
1141.670044	0.914910
1143.599976	0.916175
1145.530029	0.917854
