9.4017998E+01 2.9084999E-02
9.4500999E+01 2.8132999E-02
9.4983002E+01 2.8147001E-02
9.5464996E+01 2.8912000E-02
9.5946999E+01 3.0055000E-02
9.6429001E+01 3.0014001E-02
9.6911003E+01 2.8906999E-02
9.7392998E+01 2.8670000E-02
9.7875999E+01 2.8530000E-02
9.8358002E+01 2.8711000E-02
9.8839996E+01 2.9299000E-02
9.9321999E+01 2.9015999E-02
9.9804001E+01 2.8918000E-02
1.0029000E+02 2.9488999E-02
1.0077000E+02 2.9936001E-02
1.0125000E+02 3.0297000E-02
1.0173000E+02 3.1026000E-02
1.0221000E+02 3.1413998E-02
1.0270000E+02 3.1830002E-02
1.0318000E+02 3.2515999E-02
1.0366000E+02 3.2497000E-02
1.0414000E+02 3.2999001E-02
1.0463000E+02 3.3751000E-02
1.0511000E+02 3.4196001E-02
1.0559000E+02 3.4931000E-02
1.0607000E+02 3.5216000E-02
1.0655000E+02 3.5673998E-02
1.0704000E+02 3.6384001E-02
1.0752000E+02 3.6814000E-02
1.0800000E+02 3.7012000E-02
1.0848000E+02 3.6789000E-02
1.0896000E+02 3.6826000E-02
1.0945000E+02 3.7023000E-02
1.0993000E+02 3.6949001E-02
1.1041000E+02 3.6851000E-02
1.1089000E+02 3.6566999E-02
1.1138000E+02 3.6024000E-02
1.1186000E+02 3.5238001E-02
1.1234000E+02 3.4421999E-02
1.1282000E+02 3.3390000E-02
1.1330000E+02 3.2598998E-02
1.1379000E+02 3.2733001E-02
1.1427000E+02 3.2662999E-02
1.1475000E+02 3.2324001E-02
1.1523000E+02 3.1980999E-02
1.1571000E+02 3.1411000E-02
1.1620000E+02 3.0826000E-02
1.1668000E+02 2.9929999E-02
1.1716000E+02 2.9633000E-02
1.1764000E+02 2.9855000E-02
1.1813000E+02 2.9443000E-02
1.1861000E+02 2.9537000E-02
1.1909000E+02 3.0191001E-02
1.1957000E+02 3.0311000E-02
1.2005000E+02 3.0316999E-02
1.2054000E+02 3.0141000E-02
1.2102000E+02 3.0401001E-02
1.2150000E+02 3.1445000E-02
1.2198000E+02 3.1095000E-02
1.2246000E+02 3.0117000E-02
1.2295000E+02 3.0730000E-02
1.2343000E+02 3.1215001E-02
1.2391000E+02 3.0397000E-02
1.2439000E+02 2.9301001E-02
1.2488000E+02 2.8480001E-02
1.2536000E+02 2.8077999E-02
1.2584000E+02 2.7892999E-02
1.2632000E+02 2.7884001E-02
1.2680000E+02 2.8111000E-02
1.2729000E+02 2.7389999E-02
1.2777000E+02 2.6141001E-02
1.2825000E+02 2.6368000E-02
1.2873000E+02 2.6885999E-02
1.2922000E+02 2.6585000E-02
1.2970000E+02 2.6953001E-02
1.3017999E+02 2.7313000E-02
1.3066000E+02 2.7156999E-02
1.3114000E+02 2.7629999E-02
1.3163000E+02 2.8128000E-02
1.3211000E+02 2.8151000E-02
1.3259000E+02 2.8029000E-02
1.3307001E+02 2.7693000E-02
1.3355000E+02 2.7728001E-02
1.3403999E+02 2.8000001E-02
1.3452000E+02 2.8011000E-02
1.3500000E+02 2.8212000E-02
1.3548000E+02 2.8320000E-02
1.3597000E+02 2.8085999E-02
1.3645000E+02 2.8213000E-02
1.3692999E+02 2.8687000E-02
1.3741000E+02 2.8498000E-02
1.3789000E+02 2.7824000E-02
1.3838000E+02 2.8112000E-02
1.3886000E+02 2.8780000E-02
1.3934000E+02 2.8491000E-02
1.3982001E+02 2.8410999E-02
